areaid,date,avg_temp,prec
101051101	2015-06-19	21.80018	27	15	21.3	100.0	
101050509	2015-06-19	21.80018	28	16	21.3	100.0	
101210705	2015-06-19	21.80018	25	21	21.3	100.0	
101221506	2015-06-19	21.80018	31	19	21.3	100.0	
101290211	2015-06-19	21.80018	23	15	21.3	100.0	
101290201	2015-06-19	21.80018	24	17	21.3	100.0	
101200803	2015-06-19	21.80018	30	23	21.3	100.0	
101250202	2015-06-19	21.80018	28	22	21.3	100.0	
101250504	2015-06-19	21.80018	28	24	21.3	100.0	
101290801	2015-06-19	21.80018	27	19	21.3	100.0	
101280101	2015-06-19	21.80018	35	27	21.3	100.0	
101251203	2015-06-19	21.80018	30	21	21.3	100.0	
101250302	2015-06-19	21.80018	28	23	21.3	100.0	
101281305	2015-06-19	21.80018	35	25	21.3	100.0	
101281303	2015-06-19	21.80018	33	24	21.3	100.0	
101290312	2015-06-19	21.80018	25	19	21.3	100.0	
101220104	2015-06-19	21.80018	31	21	21.3	100.0	
101121601	2015-06-19	21.80018	28	17	21.3	100.0	
101190107	2015-06-19	21.80018	30	20	21.3	100.0	
101120406	2015-06-19	21.80018	27	15	21.3	100.0	
101281904	2015-06-19	21.80018	35	27	21.3	100.0	
101120105	2015-06-19	21.80018	29	18	21.3	100.0	
101210607	2015-06-19	21.80018	28	22	21.3	100.0	
101240313	2015-06-19	21.80018	29	22	21.3	100.0	
101051104	2015-06-19	21.80018	27	16	21.3	100.0	
101050401	2015-06-19	21.80018	25	17	21.3	100.0	
101201109	2015-06-19	21.80018			21.3	100.0	
101210101	2015-06-19	21.80018	29	21	21.3	100.0	
101050104	2015-06-19	21.80018	28	17	21.3	100.0	
101201008	2015-06-19	21.80018	32	19	21.3	100.0	
101200806	2015-06-19	21.80018	29	23	21.3	100.0	
101050102	2015-06-19	21.80018	28	17	21.3	100.0	
101290103	2015-06-19	21.80018	27	19	21.3	100.0	
101281205	2015-06-19	21.80018	35	24	21.3	100.0	
101191203	2015-06-19	21.80018	30	20	21.3	100.0	
101191104	2015-06-19	21.80018			21.3	100.0	
101200705	2015-06-19	21.80018	28	22	21.3	100.0	
101200403	2015-06-19	21.80018	31	22	21.3	100.0	
101200802	2015-06-19	21.80018			21.3	100.0	
101120901	2015-06-19	21.80018	29	19	21.3	100.0	
101280503	2015-06-19	21.80018	33	26	21.3	100.0	
101240802	2015-06-19	21.80018	31	23	21.3	100.0	
101120905	2015-06-19	21.80018	29	19	21.3	100.0	
101280404	2015-06-19	21.80018	36	25	21.3	100.0	
101210707	2015-06-19	21.80018	24	21	21.3	100.0	
101051102	2015-06-19	21.80018	26	17	21.3	100.0	
