longitude,latitude,soil_liquid
102.35,33.65,0.093
104.15,33.65,0.25
104.25,33.65,0.31
104.35,33.65,0.279
104.45,33.65,0.334
104.55,33.65,0.311
104.65,33.65,0.306
104.75,33.65,0.269
104.85,33.65,0.274
104.95,33.65,0.307
105.05,33.65,0.296
105.15,33.65,0.328
105.25,33.65,0.338
105.35,33.65,0.337
105.45,33.65,0.328
105.55,33.65,0.294
105.65,33.65,0.314
105.75,33.65,0.328
105.85,33.65,0.328
105.95,33.65,0.329
106.05,33.65,0.338
106.15,33.65,0.328
106.25,33.65,0.259
106.35,33.65,0.259
106.45,33.65,0.259
106.55,33.65,0.279
115.65,33.65,0.378
115.75,33.65,0.368
115.85,33.65,0.398
115.95,33.65,0.368
116.05,33.65,0.368
116.15,33.65,0.379
116.25,33.65,0.398
116.35,33.65,0.394
116.45,33.65,0.374
116.55,33.65,0.374
116.65,33.65,0.384
116.75,33.65,0.384
116.85,33.65,0.394
116.95,33.65,0.384
117.05,33.65,0.384
117.15,33.65,0.385
117.25,33.65,0.364
117.35,33.65,0.364
117.45,33.65,0.337
117.55,33.65,0.327
117.65,33.65,0.364
117.75,33.65,0.384
117.85,33.65,0.394
117.95,33.65,0.374
118.05,33.65,0.384
118.15,33.65,0.384
118.25,33.65,0.394
118.35,33.65,0.364
118.45,33.65,0.384
118.55,33.65,0.384
118.65,33.65,0.32
118.75,33.65,0.33
118.85,33.65,0.33
118.95,33.65,0.32
119.05,33.65,0.321
119.15,33.65,0.32
119.25,33.65,0.394
119.35,33.65,0.394
119.45,33.65,0.375
119.55,33.65,0.385
119.65,33.65,0.327
119.75,33.65,0.327
119.85,33.65,0.337
119.95,33.65,0.337
120.05,33.65,0.327
120.15,33.65,0.364
120.25,33.65,0.385
120.35,33.65,0.375
120.45,33.65,0.375
101.25,33.75,0.089
101.35,33.75,0.105
101.45,33.75,0.101
101.55,33.75,0.105
101.65,33.75,0.087
101.75,33.75,0.138
101.85,33.75,0.103
101.95,33.75,0.101
102.05,33.75,0.081
102.15,33.75,0.108
102.25,33.75,0.103
103.35,33.75,0.281
103.55,33.75,0.27
103.65,33.75,0.248
103.75,33.75,0.272
103.85,33.75,0.279
103.95,33.75,0.2
104.05,33.75,0.268
104.15,33.75,0.256
104.25,33.75,0.269
104.35,33.75,0.249
104.45,33.75,0.334
104.55,33.75,0.269
104.65,33.75,0.284
104.75,33.75,0.258
104.85,33.75,0.267
104.95,33.75,0.39
105.05,33.75,0.328
105.15,33.75,0.303
105.25,33.75,0.304
105.35,33.75,0.314
105.45,33.75,0.285
105.55,33.75,0.305
105.65,33.75,0.304
105.75,33.75,0.285
105.85,33.75,0.295
105.95,33.75,0.285
106.05,33.75,0.285
106.15,33.75,0.329
106.25,33.75,0.339
106.35,33.75,0.338
106.45,33.75,0.278
115.65,33.75,0.398
115.75,33.75,0.378
115.85,33.75,0.368
115.95,33.75,0.398
116.05,33.75,0.398
116.35,33.75,0.364
116.45,33.75,0.378
116.55,33.75,0.388
116.65,33.75,0.399
116.75,33.75,0.326
116.85,33.75,0.336
116.95,33.75,0.336
117.05,33.75,0.326
117.15,33.75,0.374
117.25,33.75,0.364
117.35,33.75,0.384
117.45,33.75,0.394
117.55,33.75,0.384
117.65,33.75,0.394
117.75,33.75,0.374
117.85,33.75,0.374
117.95,33.75,0.394
118.05,33.75,0.374
118.15,33.75,0.374
118.25,33.75,0.33
118.35,33.75,0.32
118.45,33.75,0.33
118.55,33.75,0.33
118.65,33.75,0.374
118.75,33.75,0.369
118.85,33.75,0.369
118.95,33.75,0.369
119.05,33.75,0.369
119.15,33.75,0.399
119.25,33.75,0.32
119.35,33.75,0.32
119.45,33.75,0.331
119.55,33.75,0.321
119.65,33.75,0.365
119.75,33.75,0.327
119.85,33.75,0.337
119.95,33.75,0.337
120.05,33.75,0.327
120.15,33.75,0.375
120.25,33.75,0.385
120.35,33.75,0.365
120.45,33.75,0.365
101.15,33.85,0.095
101.25,33.85,0.093
101.35,33.85,0.091
101.45,33.85,0.11
101.55,33.85,0.096
101.65,33.85,0.082
101.75,33.85,0.08
101.85,33.85,0.083
101.95,33.85,0.081
102.05,33.85,0.119
102.15,33.85,0.118
102.25,33.85,0.087
103.25,33.85,0.245
103.35,33.85,0.291
103.45,33.85,0.311
103.55,33.85,0.241
103.65,33.85,0.265
103.75,33.85,0.268
103.85,33.85,0.3
103.95,33.85,0.28
104.05,33.85,0.257
104.15,33.85,0.265
104.25,33.85,0.3
104.35,33.85,0.31
104.45,33.85,0.326
104.55,33.85,0.249
104.65,33.85,0.311
104.75,33.85,0.278
104.85,33.85,0.248
104.95,33.85,0.328
105.05,33.85,0.328
105.15,33.85,0.294
105.25,33.85,0.295
105.35,33.85,0.305
105.45,33.85,0.305
105.55,33.85,0.285
105.65,33.85,0.338
105.75,33.85,0.305
105.85,33.85,0.305
105.95,33.85,0.315
106.05,33.85,0.295
106.15,33.85,0.295
106.25,33.85,0.338
106.35,33.85,0.328
106.45,33.85,0.338
115.65,33.85,0.398
115.75,33.85,0.378
115.85,33.85,0.368
115.95,33.85,0.378
116.45,33.85,0.368
116.55,33.85,0.398
116.65,33.85,0.369
116.75,33.85,0.337
116.85,33.85,0.337
116.95,33.85,0.337
117.05,33.85,0.296
117.15,33.85,0.394
117.25,33.85,0.394
117.35,33.85,0.364
117.45,33.85,0.364
117.55,33.85,0.394
117.65,33.85,0.374
117.75,33.85,0.384
117.85,33.85,0.384
117.95,33.85,0.374
118.05,33.85,0.394
118.15,33.85,0.32
118.25,33.85,0.33
118.35,33.85,0.32
118.45,33.85,0.32
118.55,33.85,0.384
118.65,33.85,0.395
118.75,33.85,0.379
118.85,33.85,0.379
118.95,33.85,0.369
119.05,33.85,0.399
119.15,33.85,0.379
119.25,33.85,0.379
119.35,33.85,0.389
119.45,33.85,0.321
119.55,33.85,0.389
119.65,33.85,0.375
119.75,33.85,0.384
119.85,33.85,0.326
119.95,33.85,0.327
120.05,33.85,0.327
120.15,33.85,0.385
120.25,33.85,0.365
120.35,33.85,0.365
120.45,33.85,0.385
101.05,33.95,0.099
101.15,33.95,0.09
101.25,33.95,0.09
101.35,33.95,0.098
101.45,33.95,0.099
101.55,33.95,0.109
101.65,33.95,0.111
101.75,33.95,0.094
101.85,33.95,0.083
101.95,33.95,0.115
102.05,33.95,0.086
102.15,33.95,0.14
103.15,33.95,0.196
103.25,33.95,0.264
103.35,33.95,0.276
103.45,33.95,0.276
103.55,33.95,0.266
103.65,33.95,0.276
103.75,33.95,0.256
103.85,33.95,0.275
103.95,33.95,0.28
104.05,33.95,0.291
104.15,33.95,0.294
104.25,33.95,0.269
104.35,33.95,0.323
104.45,33.95,0.282
104.55,33.95,0.281
104.65,33.95,0.302
104.75,33.95,0.291
104.85,33.95,0.281
104.95,33.95,0.28
105.05,33.95,0.338
105.15,33.95,0.315
105.25,33.95,0.295
105.35,33.95,0.285
105.45,33.95,0.285
105.55,33.95,0.295
105.65,33.95,0.304
105.75,33.95,0.316
105.85,33.95,0.306
105.95,33.95,0.306
106.05,33.95,0.296
106.15,33.95,0.316
106.25,33.95,0.296
106.35,33.95,0.296
115.65,33.95,0.378
115.75,33.95,0.388
115.85,33.95,0.368
115.95,33.95,0.399
116.65,33.95,0.399
116.75,33.95,0.327
116.85,33.95,0.337
116.95,33.95,0.286
117.05,33.95,0.296
117.15,33.95,0.394
117.25,33.95,0.394
117.35,33.95,0.364
117.45,33.95,0.394
117.55,33.95,0.384
117.65,33.95,0.374
117.75,33.95,0.33
117.85,33.95,0.32
117.95,33.95,0.32
118.05,33.95,0.32
118.15,33.95,0.33
118.25,33.95,0.33
118.35,33.95,0.33
118.45,33.95,0.374
118.55,33.95,0.394
118.65,33.95,0.394
118.75,33.95,0.399
118.85,33.95,0.379
118.95,33.95,0.389
119.05,33.95,0.369
119.15,33.95,0.369
119.25,33.95,0.389
119.35,33.95,0.379
119.45,33.95,0.379
119.55,33.95,0.369
119.65,33.95,0.369
119.75,33.95,0.374
119.85,33.95,0.374
119.95,33.95,0.337
120.05,33.95,0.327
120.15,33.95,0.395
120.25,33.95,0.395
120.35,33.95,0.385
100.95,34.05,0.087
101.05,34.05,0.117
101.15,34.05,0.109
101.25,34.05,0.119
101.35,34.05,0.109
101.45,34.05,0.116
101.55,34.05,0.114
101.65,34.05,0.104
101.75,34.05,0.1
101.85,34.05,0.1
101.95,34.05,0.111
102.05,34.05,0.119
102.15,34.05,0.119
102.25,34.05,0.115
102.35,34.05,0.095
103.15,34.05,0.229
103.25,34.05,0.255
103.35,34.05,0.246
103.45,34.05,0.256
103.55,34.05,0.246
103.65,34.05,0.266
103.75,34.05,0.31
103.85,34.05,0.31
103.95,34.05,0.311
104.05,34.05,0.303
104.15,34.05,0.292
104.25,34.05,0.249
104.35,34.05,0.323
104.45,34.05,0.297
104.55,34.05,0.297
104.65,34.05,0.32
104.75,34.05,0.313
104.85,34.05,0.279
104.95,34.05,0.259
105.05,34.05,0.327
105.15,34.05,0.315
105.25,34.05,0.315
105.35,34.05,0.284
105.45,34.05,0.285
105.55,34.05,0.315
105.65,34.05,0.285
105.75,34.05,0.306
105.85,34.05,0.306
105.95,34.05,0.286
106.05,34.05,0.286
106.15,34.05,0.306
106.25,34.05,0.286
106.35,34.05,0.316
106.45,34.05,0.249
115.65,34.05,0.388
115.75,34.05,0.378
116.65,34.05,0.365
116.75,34.05,0.317
116.85,34.05,0.307
116.95,34.05,0.296
117.05,34.05,0.296
117.15,34.05,0.374
117.25,34.05,0.374
117.35,34.05,0.394
117.45,34.05,0.33
117.55,34.05,0.32
117.65,34.05,0.32
117.75,34.05,0.33
117.85,34.05,0.33
117.95,34.05,0.331
118.05,34.05,0.331
118.15,34.05,0.389
118.25,34.05,0.375
118.35,34.05,0.374
118.45,34.05,0.374
118.55,34.05,0.374
118.65,34.05,0.374
118.75,34.05,0.369
118.85,34.05,0.369
118.95,34.05,0.379
119.05,34.05,0.399
119.15,34.05,0.369
119.25,34.05,0.389
119.35,34.05,0.369
119.45,34.05,0.399
119.55,34.05,0.399
119.65,34.05,0.399
119.75,34.05,0.379
119.85,34.05,0.384
119.95,34.05,0.385
120.05,34.05,0.365
120.15,34.05,0.385
120.25,34.05,0.395
120.35,34.05,0.385
100.85,34.15,0.117
100.95,34.15,0.109
101.05,34.15,0.107
101.15,34.15,0.11
101.25,34.15,0.104
101.35,34.15,0.104
101.45,34.15,0.095
101.55,34.15,0.091
101.65,34.15,0.118
101.85,34.15,0.082
102.05,34.15,0.114
102.15,34.15,0.133
102.25,34.15,0.173
102.35,34.15,0.181
102.45,34.15,0.162
102.55,34.15,0.116
103.15,34.15,0.242
103.25,34.15,0.259
103.35,34.15,0.215
103.45,34.15,0.191
103.55,34.15,0.168
103.65,34.15,0.193
103.75,34.15,0.248
103.85,34.15,0.269
103.95,34.15,0.254
104.05,34.15,0.249
104.15,34.15,0.249
104.25,34.15,0.291
104.35,34.15,0.326
104.45,34.15,0.278
104.55,34.15,0.212
104.65,34.15,0.242
104.75,34.15,0.249
104.85,34.15,0.279
104.95,34.15,0.277
105.05,34.15,0.337
105.15,34.15,0.294
105.25,34.15,0.304
105.35,34.15,0.314
105.45,34.15,0.284
105.55,34.15,0.305
105.65,34.15,0.316
105.75,34.15,0.316
105.85,34.15,0.296
105.95,34.15,0.316
106.05,34.15,0.296
106.15,34.15,0.316
106.25,34.15,0.296
106.35,34.15,0.316
106.45,34.15,0.259
106.55,34.15,0.269
116.55,34.15,0.394
116.65,34.15,0.364
116.75,34.15,0.306
116.85,34.15,0.364
116.95,34.15,0.306
117.05,34.15,0.316
117.15,34.15,0.374
117.25,34.15,0.32
117.35,34.15,0.32
117.45,34.15,0.33
117.55,34.15,0.32
117.65,34.15,0.379
117.75,34.15,0.369
117.85,34.15,0.379
117.95,34.15,0.39
118.05,34.15,0.391
118.15,34.15,0.39
118.25,34.15,0.395
118.35,34.15,0.394
118.45,34.15,0.374
118.55,34.15,0.394
118.65,34.15,0.365
118.75,34.15,0.399
118.85,34.15,0.389
118.95,34.15,0.379
119.05,34.15,0.369
119.15,34.15,0.399
119.25,34.15,0.389
119.35,34.15,0.399
119.45,34.15,0.399
119.55,34.15,0.389
119.65,34.15,0.369
119.75,34.15,0.399
119.85,34.15,0.399
119.95,34.15,0.379
120.05,34.15,0.369
120.15,34.15,0.395
120.25,34.15,0.395
100.85,34.25,0.125
100.95,34.25,0.13
101.05,34.25,0.092
101.15,34.25,0.082
101.25,34.25,0.094
101.35,34.25,0.115
102.15,34.25,0.104
102.25,34.25,0.112
102.35,34.25,0.099
102.45,34.25,0.119
102.55,34.25,0.092
102.65,34.25,0.117
103.05,34.25,0.146
103.15,34.25,0.144
103.25,34.25,0.151
103.35,34.25,0.132
103.45,34.25,0.141
103.55,34.25,0.126
103.65,34.25,0.147
103.75,34.25,0.166
103.85,34.25,0.175
103.95,34.25,0.221
104.05,34.25,0.267
104.15,34.25,0.258
104.25,34.25,0.3
104.35,34.25,0.269
104.45,34.25,0.221
104.55,34.25,0.16
104.65,34.25,0.196
104.75,34.25,0.268
104.85,34.25,0.295
104.95,34.25,0.305
105.05,34.25,0.294
105.15,34.25,0.294
105.25,34.25,0.314
105.35,34.25,0.295
105.45,34.25,0.295
105.55,34.25,0.295
105.65,34.25,0.306
105.75,34.25,0.316
105.85,34.25,0.286
105.95,34.25,0.286
106.05,34.25,0.31
106.15,34.25,0.279
106.25,34.25,0.279
106.35,34.25,0.249
106.45,34.25,0.279
106.65,34.25,0.268
116.65,34.25,0.384
116.75,34.25,0.374
116.85,34.25,0.321
116.95,34.25,0.331
117.05,34.25,0.32
117.15,34.25,0.32
117.25,34.25,0.388
117.35,34.25,0.368
117.45,34.25,0.389
117.55,34.25,0.389
117.65,34.25,0.389
117.75,34.25,0.369
117.85,34.25,0.379
117.95,34.25,0.389
118.05,34.25,0.379
118.15,34.25,0.385
118.25,34.25,0.394
118.35,34.25,0.332
118.45,34.25,0.364
118.55,34.25,0.364
118.65,34.25,0.375
118.75,34.25,0.389
118.85,34.25,0.379
118.95,34.25,0.395
119.05,34.25,0.385
119.15,34.25,0.399
119.25,34.25,0.399
119.35,34.25,0.399
119.45,34.25,0.369
119.55,34.25,0.399
119.65,34.25,0.389
119.75,34.25,0.365
119.85,34.25,0.395
119.95,34.25,0.365
120.05,34.25,0.385
120.15,34.25,0.375
120.25,34.25,0.302
100.95,34.35,0.081
102.25,34.35,0.098
102.35,34.35,0.096
102.45,34.35,0.118
102.55,34.35,0.112
102.65,34.35,0.118
102.75,34.35,0.09
102.85,34.35,0.096
102.95,34.35,0.137
103.05,34.35,0.159
103.15,34.35,0.14
103.25,34.35,0.144
103.35,34.35,0.142
103.45,34.35,0.12
103.55,34.35,0.19
103.65,34.35,0.128
103.75,34.35,0.187
103.85,34.35,0.163
103.95,34.35,0.268
104.05,34.35,0.268
104.15,34.35,0.259
104.25,34.35,0.249
104.35,34.35,0.259
104.45,34.35,0.212
104.55,34.35,0.167
104.65,34.35,0.212
104.75,34.35,0.249
104.85,34.35,0.305
104.95,34.35,0.306
105.05,34.35,0.305
105.15,34.35,0.315
105.25,34.35,0.315
105.35,34.35,0.285
105.45,34.35,0.315
105.55,34.35,0.306
105.65,34.35,0.286
105.75,34.35,0.295
105.85,34.35,0.316
105.95,34.35,0.306
106.05,34.35,0.306
106.15,34.35,0.31
106.25,34.35,0.279
106.35,34.35,0.259
106.45,34.35,0.285
106.55,34.35,0.285
106.65,34.35,0.294
116.35,34.35,0.374
116.45,34.35,0.384
116.55,34.35,0.384
116.65,34.35,0.33
116.75,34.35,0.331
116.85,34.35,0.331
116.95,34.35,0.362
117.05,34.35,0.382
117.15,34.35,0.362
117.25,34.35,0.362
117.35,34.35,0.388
117.45,34.35,0.399
117.55,34.35,0.32
117.65,34.35,0.321
117.75,34.35,0.399
117.85,34.35,0.389
117.95,34.35,0.399
118.05,34.35,0.399
118.15,34.35,0.395
118.25,34.35,0.385
118.35,34.35,0.332
118.45,34.35,0.332
118.55,34.35,0.374
118.65,34.35,0.365
118.75,34.35,0.395
118.85,34.35,0.365
118.95,34.35,0.385
119.05,34.35,0.365
119.15,34.35,0.399
119.25,34.35,0.389
119.35,34.35,0.399
119.45,34.35,0.388
119.55,34.35,0.398
119.65,34.35,0.369
119.75,34.35,0.365
119.85,34.35,0.395
119.95,34.35,0.385
120.05,34.35,0.395
120.15,34.35,0.365
102.25,34.45,0.097
102.35,34.45,0.097
102.45,34.45,0.099
102.55,34.45,0.081
102.65,34.45,0.088
102.75,34.45,0.138
102.85,34.45,0.145
102.95,34.45,0.147
103.05,34.45,0.133
103.15,34.45,0.12
103.25,34.45,0.125
103.35,34.45,0.151
103.45,34.45,0.138
103.55,34.45,0.164
103.65,34.45,0.217
103.75,34.45,0.273
103.85,34.45,0.245
103.95,34.45,0.257
104.05,34.45,0.277
104.15,34.45,0.241
104.25,34.45,0.236
104.35,34.45,0.244
104.45,34.45,0.253
104.55,34.45,0.258
104.65,34.45,0.279
104.75,34.45,0.265
104.85,34.45,0.262
104.95,34.45,0.317
105.05,34.45,0.285
105.15,34.45,0.306
105.25,34.45,0.315
105.35,34.45,0.305
105.45,34.45,0.295
105.55,34.45,0.315
105.65,34.45,0.285
105.75,34.45,0.315
105.85,34.45,0.385
105.95,34.45,0.294
106.05,34.45,0.284
106.15,34.45,0.285
106.25,34.45,0.295
106.35,34.45,0.315
106.45,34.45,0.305
106.55,34.45,0.284
116.25,34.45,0.32
116.35,34.45,0.331
116.45,34.45,0.331
116.55,34.45,0.321
116.65,34.45,0.331
116.75,34.45,0.373
116.85,34.45,0.363
116.95,34.45,0.363
117.05,34.45,0.392
117.15,34.45,0.362
117.25,34.45,0.301
117.35,34.45,0.331
117.45,34.45,0.33
117.55,34.45,0.32
117.65,34.45,0.33
117.75,34.45,0.379
117.85,34.45,0.399
117.95,34.45,0.399
118.05,34.45,0.369
118.15,34.45,0.364
118.25,34.45,0.332
118.35,34.45,0.332
118.45,34.45,0.332
118.55,34.45,0.322
118.65,34.45,0.332
118.75,34.45,0.394
118.85,34.45,0.385
118.95,34.45,0.365
119.05,34.45,0.365
119.15,34.45,0.389
119.25,34.45,0.379
119.35,34.45,0.389
119.45,34.45,0.379
119.55,34.45,0.389
119.65,34.45,0.379
119.75,34.45,0.311
119.85,34.45,0.395
119.95,34.45,0.291
102.05,34.55,0.049
102.15,34.55,0.087
102.25,34.55,0.102
102.35,34.55,0.091
102.45,34.55,0.083
102.55,34.55,0.087
102.65,34.55,0.114
102.75,34.55,0.154
102.85,34.55,0.146
102.95,34.55,0.144
103.05,34.55,0.14
103.15,34.55,0.133
103.25,34.55,0.156
103.35,34.55,0.178
103.45,34.55,0.198
103.55,34.55,0.232
103.65,34.55,0.26
103.75,34.55,0.268
103.85,34.55,0.278
103.95,34.55,0.265
104.05,34.55,0.327
104.15,34.55,0.321
104.25,34.55,0.279
104.35,34.55,0.267
104.45,34.55,0.312
104.55,34.55,0.311
104.65,34.55,0.277
104.75,34.55,0.253
104.85,34.55,0.265
104.95,34.55,0.285
105.05,34.55,0.295
105.15,34.55,0.284
105.25,34.55,0.294
105.35,34.55,0.295
105.45,34.55,0.315
105.55,34.55,0.294
105.65,34.55,0.284
105.75,34.55,0.384
105.85,34.55,0.374
105.95,34.55,0.384
106.05,34.55,0.334
106.15,34.55,0.294
106.25,34.55,0.304
116.25,34.55,0.32
116.35,34.55,0.33
116.45,34.55,0.393
116.55,34.55,0.383
116.65,34.55,0.363
116.75,34.55,0.393
116.85,34.55,0.393
116.95,34.55,0.383
117.05,34.55,0.363
117.15,34.55,0.32
117.25,34.55,0.281
117.35,34.55,0.301
117.45,34.55,0.32
117.55,34.55,0.33
117.65,34.55,0.321
117.75,34.55,0.399
117.85,34.55,0.399
117.95,34.55,0.399
118.05,34.55,0.369
118.15,34.55,0.385
118.25,34.55,0.399
118.35,34.55,0.322
118.45,34.55,0.322
118.55,34.55,0.322
118.65,34.55,0.322
118.75,34.55,0.375
118.85,34.55,0.365
118.95,34.55,0.365
119.05,34.55,0.375
119.15,34.55,0.389
119.25,34.55,0.399
119.35,34.55,0.379
119.45,34.55,0.369
119.55,34.55,0.374
119.65,34.55,0.364
101.85,34.65,0.049
101.95,34.65,0.058
102.05,34.65,0.083
102.15,34.65,0.081
102.25,34.65,0.088
102.35,34.65,0.113
102.45,34.65,0.136
102.55,34.65,0.141
102.65,34.65,0.158
102.75,34.65,0.153
102.85,34.65,0.157
102.95,34.65,0.128
103.05,34.65,0.14
103.15,34.65,0.149
103.25,34.65,0.195
103.35,34.65,0.165
103.45,34.65,0.186
103.55,34.65,0.19
103.65,34.65,0.215
103.75,34.65,0.328
103.85,34.65,0.323
103.95,34.65,0.336
104.05,34.65,0.331
104.15,34.65,0.219
104.25,34.65,0.261
104.35,34.65,0.305
104.45,34.65,0.295
104.55,34.65,0.285
104.65,34.65,0.365
104.75,34.65,0.295
104.85,34.65,0.305
104.95,34.65,0.285
105.05,34.65,0.314
105.15,34.65,0.285
105.25,34.65,0.305
105.35,34.65,0.305
105.45,34.65,0.284
105.55,34.65,0.294
105.65,34.65,0.374
105.75,34.65,0.394
105.85,34.65,0.364
105.95,34.65,0.395
106.05,34.65,0.325
106.15,34.65,0.325
106.25,34.65,0.295
106.35,34.65,0.315
106.45,34.65,0.295
115.55,34.65,0.32
115.65,34.65,0.331
115.75,34.65,0.321
115.85,34.65,0.33
115.95,34.65,0.32
116.05,34.65,0.33
116.15,34.65,0.382
116.25,34.65,0.372
116.35,34.65,0.392
116.45,34.65,0.392
116.55,34.65,0.393
116.65,34.65,0.363
116.75,34.65,0.363
116.85,34.65,0.373
116.95,34.65,0.383
117.05,34.65,0.321
117.15,34.65,0.32
117.25,34.65,0.311
117.35,34.65,0.33
117.45,34.65,0.331
117.55,34.65,0.331
117.65,34.65,0.321
117.75,34.65,0.332
117.85,34.65,0.332
117.95,34.65,0.399
118.05,34.65,0.369
118.15,34.65,0.399
118.25,34.65,0.379
118.35,34.65,0.322
118.45,34.65,0.333
118.55,34.65,0.322
118.65,34.65,0.322
118.75,34.65,0.395
118.85,34.65,0.375
118.95,34.65,0.365
119.05,34.65,0.385
119.15,34.65,0.399
119.25,34.65,0.389
119.35,34.65,0.388
119.45,34.65,0.375
101.85,34.75,0.082
101.95,34.75,0.082
102.05,34.75,0.116
102.15,34.75,0.116
102.25,34.75,0.087
102.35,34.75,0.095
102.45,34.75,0.153
102.55,34.75,0.152
102.65,34.75,0.133
102.75,34.75,0.108
102.85,34.75,0.082
102.95,34.75,0.153
103.05,34.75,0.155
103.15,34.75,0.14
103.25,34.75,0.128
103.35,34.75,0.173
103.45,34.75,0.164
103.55,34.75,0.314
103.65,34.75,0.321
103.75,34.75,0.338
103.85,34.75,0.331
103.95,34.75,0.278
104.05,34.75,0.247
104.15,34.75,0.264
104.25,34.75,0.274
104.35,34.75,0.245
104.45,34.75,0.338
104.55,34.75,0.338
104.65,34.75,0.385
104.75,34.75,0.365
104.85,34.75,0.375
104.95,34.75,0.395
105.05,34.75,0.384
105.15,34.75,0.364
105.25,34.75,0.384
105.35,34.75,0.364
105.45,34.75,0.394
105.55,34.75,0.374
105.65,34.75,0.384
105.75,34.75,0.324
105.85,34.75,0.324
105.95,34.75,0.324
106.05,34.75,0.335
106.15,34.75,0.326
106.25,34.75,0.301
106.35,34.75,0.248
106.45,34.75,0.246
115.45,34.75,0.33
115.55,34.75,0.392
115.65,34.75,0.392
115.75,34.75,0.382
115.85,34.75,0.382
115.95,34.75,0.382
116.05,34.75,0.382
116.15,34.75,0.372
116.25,34.75,0.362
116.35,34.75,0.382
116.45,34.75,0.372
116.55,34.75,0.373
116.65,34.75,0.383
116.75,34.75,0.362
116.85,34.75,0.331
116.95,34.75,0.321
117.05,34.75,0.33
117.15,34.75,0.32
117.25,34.75,0.32
117.35,34.75,0.296
117.45,34.75,0.307
117.55,34.75,0.317
117.65,34.75,0.317
117.75,34.75,0.322
117.85,34.75,0.322
117.95,34.75,0.322
118.05,34.75,0.332
118.15,34.75,0.322
118.25,34.75,0.399
118.35,34.75,0.379
118.45,34.75,0.332
118.55,34.75,0.332
118.65,34.75,0.322
118.75,34.75,0.322
118.85,34.75,0.395
118.95,34.75,0.375
119.05,34.75,0.369
119.15,34.75,0.399
119.25,34.75,0.281
119.35,34.75,0.281
101.95,34.85,0.083
102.05,34.85,0.097
102.15,34.85,0.081
102.25,34.85,0.112
102.35,34.85,0.1
102.45,34.85,0.082
102.55,34.85,0.088
102.65,34.85,0.118
102.75,34.85,0.092
102.85,34.85,0.097
102.95,34.85,0.08
103.05,34.85,0.123
103.15,34.85,0.145
103.25,34.85,0.156
103.35,34.85,0.12
103.45,34.85,0.237
103.55,34.85,0.256
103.65,34.85,0.326
103.75,34.85,0.329
103.85,34.85,0.324
103.95,34.85,0.268
104.05,34.85,0.263
104.15,34.85,0.267
104.25,34.85,0.293
104.35,34.85,0.31
104.45,34.85,0.338
104.55,34.85,0.337
104.65,34.85,0.365
104.75,34.85,0.365
104.85,34.85,0.375
104.95,34.85,0.335
105.05,34.85,0.325
105.15,34.85,0.334
105.25,34.85,0.324
105.35,34.85,0.334
105.45,34.85,0.324
105.55,34.85,0.334
105.65,34.85,0.374
105.75,34.85,0.334
105.85,34.85,0.324
105.95,34.85,0.324
106.05,34.85,0.335
106.15,34.85,0.326
106.25,34.85,0.257
106.35,34.85,0.242
106.45,34.85,0.251
106.55,34.85,0.256
115.35,34.85,0.392
115.45,34.85,0.392
115.55,34.85,0.362
115.65,34.85,0.382
115.75,34.85,0.362
115.85,34.85,0.382
115.95,34.85,0.362
116.05,34.85,0.362
116.15,34.85,0.382
116.25,34.85,0.372
116.35,34.85,0.362
116.45,34.85,0.362
116.55,34.85,0.363
116.65,34.85,0.363
116.75,34.85,0.32
116.85,34.85,0.33
116.95,34.85,0.32
117.05,34.85,0.32
117.15,34.85,0.32
117.25,34.85,0.316
117.35,34.85,0.306
117.45,34.85,0.322
