areaid,cityname,forecasttime,temperature,pheno,wind_direction,wind_speed
101180205,林州市,2015-02-03 20:00:00,-4,多云,微风,小于3
101180205,林州市,2015-02-04 08:00:00,7,晴,微风,小于3
101180205,林州市,2015-02-04 20:00:00,-4,晴,微风,小于3
101180205,林州市,2015-02-05 08:00:00,6,晴,微风,小于3
101180205,林州市,2015-02-05 20:00:00,-3,晴,微风,小于3
101180205,林州市,2015-02-06 08:00:00,9,晴,微风,小于3
101180205,林州市,2015-02-06 20:00:00,-5,晴,微风,小于3
101180205,林州市,2015-02-07 08:00:00,6,晴,微风,小于3
101200804,石首,2015-01-31 20:00:00,0,雨夹雪,微风,小于3
101200804,石首,2015-02-01 08:00:00,3,雨夹雪,微风,小于3
101200804,石首,2015-02-01 20:00:00,1,小雨,微风,小于3
101200804,石首,2015-02-02 08:00:00,5,小雨,微风,小于3
101200804,石首,2015-02-02 20:00:00,2,小雨,微风,小于3
101200804,石首,2015-02-03 08:00:00,7,小雨,微风,小于3
101200804,石首,2015-02-03 20:00:00,2,小雨,微风,小于3
101200804,石首,2015-02-04 08:00:00,10,多云,微风,小于3
101200804,石首,2015-02-04 20:00:00,2,阴,微风,小于3
101200804,石首,2015-02-05 08:00:00,10,多云,微风,小于3
101200804,石首,2015-02-05 20:00:00,2,多云,微风,小于3
101200804,石首,2015-02-06 08:00:00,11,晴,微风,小于3
101200804,石首,2015-02-06 20:00:00,2,多云,微风,小于3
101200804,石首,2015-02-07 08:00:00,13,晴,微风,小于3
101230801,三明,2015-01-31 20:00:00,6,阴,微风,小于3
101230801,三明,2015-02-01 08:00:00,12,多云,微风,小于3
101230801,三明,2015-02-01 20:00:00,7,阴,微风,小于3
101230801,三明,2015-02-02 08:00:00,16,多云,微风,小于3
101230801,三明,2015-02-02 20:00:00,9,阴,微风,小于3
101230801,三明,2015-02-03 08:00:00,17,多云,微风,小于3
101230801,三明,2015-02-03 20:00:00,9,阴,微风,小于3
101230801,三明,2015-02-04 08:00:00,15,小雨,微风,小于3
101230801,三明,2015-02-04 20:00:00,7,小雨,微风,小于3
101230801,三明,2015-02-05 08:00:00,13,小雨,微风,小于3
101230801,三明,2015-02-05 20:00:00,5,多云,微风,小于3
101230801,三明,2015-02-06 08:00:00,14,多云,微风,小于3
101230801,三明,2015-02-06 20:00:00,4,多云,微风,小于3
101230801,三明,2015-02-07 08:00:00,15,多云,微风,小于3
101120105,平阴,2015-01-31 20:00:00,-5,多云,南风,小于3
101120105,平阴,2015-02-01 08:00:00,4,多云,南风,小于3
101120105,平阴,2015-02-01 20:00:00,-4,多云,南风,小于3
101120105,平阴,2015-02-02 08:00:00,6,多云,南风,小于3
101120105,平阴,2015-02-02 20:00:00,-2,多云,南风,小于3
101120105,平阴,2015-02-03 08:00:00,7,多云,南风,小于3
101120105,平阴,2015-02-03 20:00:00,-4,晴,北风,3-4
101120105,平阴,2015-02-04 08:00:00,4,晴,北风,3-4
101120105,平阴,2015-02-04 20:00:00,-5,晴,北风,小于3
101120105,平阴,2015-02-05 08:00:00,5,晴,南风,小于3
101120105,平阴,2015-02-05 20:00:00,-4,晴,南风,小于3
101120105,平阴,2015-02-06 08:00:00,8,多云,南风,3-4
101120105,平阴,2015-02-06 20:00:00,-3,多云,南风,3-4
101120105,平阴,2015-02-07 08:00:00,3,多云,北风,4-5
101060702,东丰,2015-01-31 20:00:00,-26,晴,南风,小于3
101060702,东丰,2015-02-01 08:00:00,-5,晴,南风,小于3
101060702,东丰,2015-02-01 20:00:00,-22,晴,东南风,小于3
101060702,东丰,2015-02-02 08:00:00,-3,晴,东北风,小于3
101060702,东丰,2015-02-02 20:00:00,-23,晴,东北风,小于3
101060702,东丰,2015-02-03 08:00:00,-6,多云,北风,小于3
101060702,东丰,2015-02-03 20:00:00,-19,多云,北风,小于3
101060702,东丰,2015-02-04 08:00:00,-10,多云,北风,小于3
101060702,东丰,2015-02-04 20:00:00,-25,多云,微风,小于3
101060702,东丰,2015-02-05 08:00:00,-9,晴,微风,小于3
101060702,东丰,2015-02-05 20:00:00,-21,多云,微风,小于3
101060702,东丰,2015-02-06 08:00:00,-7,多云,微风,小于3
101060702,东丰,2015-02-06 20:00:00,-23,多云,微风,小于3
101060702,东丰,2015-02-07 08:00:00,-11,多云,微风,小于3
101220703,灵璧,2015-01-31 20:00:00,-3,阴,北风,小于3
101220703,灵璧,2015-02-01 08:00:00,3,阴,北风,小于3
101220703,灵璧,2015-02-01 20:00:00,-3,晴,北风,小于3
101220703,灵璧,2015-02-02 08:00:00,7,阴,北风,小于3
101220703,灵璧,2015-02-02 20:00:00,0,阴,北风,小于3
101220703,灵璧,2015-02-03 08:00:00,8,阴,北风,小于3
101220703,灵璧,2015-02-03 20:00:00,0,多云,北风,小于3
101220703,灵璧,2015-02-04 08:00:00,6,多云,北风,小于3
101220703,灵璧,2015-02-04 20:00:00,0,晴,北风,小于3
101220703,灵璧,2015-02-05 08:00:00,6,阴,北风,小于3
101220703,灵璧,2015-02-05 20:00:00,-4,多云,北风,小于3
101220703,灵璧,2015-02-06 08:00:00,6,晴,南风,小于3
101220703,灵璧,2015-02-06 20:00:00,-1,多云,北风,小于3
101220703,灵璧,2015-02-07 08:00:00,5,多云,西北风,小于3
101110705,旬阳,2015-01-31 20:00:00,-1,小雪,微风,小于3
101110705,旬阳,2015-02-01 08:00:00,7,多云,微风,小于3
101110705,旬阳,2015-02-01 20:00:00,0,阴,微风,小于3
101110705,旬阳,2015-02-02 08:00:00,7,阴,微风,小于3
101110705,旬阳,2015-02-02 20:00:00,0,阴,微风,小于3
101110705,旬阳,2015-02-03 08:00:00,10,阴,微风,小于3
101110705,旬阳,2015-02-03 20:00:00,0,多云,微风,小于3
101110705,旬阳,2015-02-04 08:00:00,10,多云,微风,小于3
101110705,旬阳,2015-02-04 20:00:00,0,多云,微风,小于3
101110705,旬阳,2015-02-05 08:00:00,10,阴,微风,小于3
101110705,旬阳,2015-02-05 20:00:00,0,阴,微风,小于3
101110705,旬阳,2015-02-06 08:00:00,11,多云,微风,小于3
101110705,旬阳,2015-02-06 20:00:00,0,晴,微风,小于3
101110705,旬阳,2015-02-07 08:00:00,11,多云,微风,小于3
101250902,隆回,2015-01-31 20:00:00,0,雨夹雪,北风,小于3
101250902,隆回,2015-02-01 08:00:00,3,小雨,北风,小于3
101250902,隆回,2015-02-01 20:00:00,1,阴,北风,小于3
101250902,隆回,2015-02-02 08:00:00,5,阴,北风,小于3
101250902,隆回,2015-02-02 20:00:00,3,阴,北风,小于3
101250902,隆回,2015-02-03 08:00:00,5,小雨,北风,小于3
101250902,隆回,2015-02-03 20:00:00,2,小雨,北风,小于3
101250902,隆回,2015-02-04 08:00:00,4,小雨,北风,小于3
101250902,隆回,2015-02-04 20:00:00,1,小雨,北风,小于3
101250902,隆回,2015-02-05 08:00:00,3,阴,北风,小于3
101250902,隆回,2015-02-05 20:00:00,-1,多云,北风,小于3
101250902,隆回,2015-02-06 08:00:00,8,多云,北风,小于3
101250902,隆回,2015-02-06 20:00:00,3,多云,北风,小于3
101250902,隆回,2015-02-07 08:00:00,8,多云,北风,小于3
101200508,黄梅,2015-01-31 20:00:00,0,雨夹雪,微风,小于3
101200508,黄梅,2015-02-01 08:00:00,4,雨夹雪,微风,小于3
101200508,黄梅,2015-02-01 20:00:00,2,小雨,微风,小于3
101200508,黄梅,2015-02-02 08:00:00,5,小雨,微风,小于3
101200508,黄梅,2015-02-02 20:00:00,3,小雨,微风,小于3
101200508,黄梅,2015-02-03 08:00:00,9,小雨,微风,小于3
101200508,黄梅,2015-02-03 20:00:00,4,小雨,微风,小于3
101200508,黄梅,2015-02-04 08:00:00,8,多云,微风,小于3
101200508,黄梅,2015-02-04 20:00:00,0,晴,微风,小于3
101200508,黄梅,2015-02-05 08:00:00,11,多云,微风,小于3
101200508,黄梅,2015-02-05 20:00:00,1,多云,微风,小于3
101200508,黄梅,2015-02-06 08:00:00,7,多云,微风,小于3
101200508,黄梅,2015-02-06 20:00:00,0,多云,微风,小于3
101200508,黄梅,2015-02-07 08:00:00,11,晴,微风,小于3
101270902,通江,2015-01-31 20:00:00,2,阴,东北风,小于3
101270902,通江,2015-02-01 08:00:00,8,多云,东北风,小于3
101270902,通江,2015-02-01 20:00:00,3,多云,东北风,小于3
101270902,通江,2015-02-02 08:00:00,10,多云,东北风,小于3
101270902,通江,2015-02-02 20:00:00,4,多云,东北风,小于3
101270902,通江,2015-02-03 08:00:00,13,多云,东北风,小于3
101270902,通江,2015-02-03 20:00:00,5,多云,旋转风,小于3
101270902,通江,2015-02-04 08:00:00,10,多云,旋转风,小于3
101270902,通江,2015-02-04 20:00:00,4,多云,旋转风,小于3
101270902,通江,2015-02-05 08:00:00,8,小雨,北风,小于3
101270902,通江,2015-02-05 20:00:00,5,阴,旋转风,小于3
101270902,通江,2015-02-06 08:00:00,10,多云,旋转风,小于3
101270902,通江,2015-02-06 20:00:00,4,多云,旋转风,小于3
101270902,通江,2015-02-07 08:00:00,12,多云,旋转风,小于3
101200506,浠水,2015-01-31 20:00:00,0,雨夹雪,微风,小于3
101200506,浠水,2015-02-01 08:00:00,4,雨夹雪,微风,小于3
101200506,浠水,2015-02-01 20:00:00,0,小雨,微风,小于3
101200506,浠水,2015-02-02 08:00:00,6,小雨,微风,小于3
101200506,浠水,2015-02-02 20:00:00,2,小雨,微风,小于3
101200506,浠水,2015-02-03 08:00:00,9,阴,微风,小于3
101200506,浠水,2015-02-03 20:00:00,1,阴,微风,小于3
101200506,浠水,2015-02-04 08:00:00,10,多云,微风,小于3
101200506,浠水,2015-02-04 20:00:00,0,晴,微风,小于3
101200506,浠水,2015-02-05 08:00:00,10,多云,微风,小于3
101200506,浠水,2015-02-05 20:00:00,-1,多云,微风,小于3
101200506,浠水,2015-02-06 08:00:00,10,多云,微风,小于3
101200506,浠水,2015-02-06 20:00:00,0,多云,微风,小于3
101200506,浠水,2015-02-07 08:00:00,12,晴,微风,小于3
101180305,卫辉市,2015-01-31 20:00:00,-3,多云,东风,小于3
101180305,卫辉市,2015-02-01 08:00:00,5,多云,东风,小于3
101180305,卫辉市,2015-02-01 20:00:00,-3,晴,东风,小于3
101180305,卫辉市,2015-02-02 08:00:00,6,多云,东风,小于3
101180305,卫辉市,2015-02-02 20:00:00,-2,多云,北风,小于3
101180305,卫辉市,2015-02-03 08:00:00,7,多云,北风,小于3
101180305,卫辉市,2015-02-03 20:00:00,-1,多云,微风,小于3
101180305,卫辉市,2015-02-04 08:00:00,6,多云,微风,小于3
101180305,卫辉市,2015-02-04 20:00:00,-3,晴,微风,小于3
101180305,卫辉市,2015-02-05 08:00:00,7,晴,微风,小于3
101180305,卫辉市,2015-02-05 20:00:00,-3,多云,微风,小于3
101180305,卫辉市,2015-02-06 08:00:00,12,多云,微风,小于3
101180305,卫辉市,2015-02-06 20:00:00,-2,多云,微风,小于3
101180305,卫辉市,2015-02-07 08:00:00,9,多云,微风,小于3
101191103,金坛,2015-01-31 20:00:00,0,阴,东北风,3-4
101191103,金坛,2015-02-01 08:00:00,5,小雨,东北风,3-4
101191103,金坛,2015-02-01 20:00:00,2,雨夹雪,东风,小于3
101191103,金坛,2015-02-02 08:00:00,7,小雨,东风,小于3
101191103,金坛,2015-02-02 20:00:00,4,小雨,东风,小于3
101191103,金坛,2015-02-03 08:00:00,8,阴,东风,小于3
101191103,金坛,2015-02-03 20:00:00,4,阴,北风,小于3
101191103,金坛,2015-02-04 08:00:00,8,阴,北风,小于3
101191103,金坛,2015-02-04 20:00:00,-1,多云,北风,小于3
101191103,金坛,2015-02-05 08:00:00,9,晴,北风,小于3
101191103,金坛,2015-02-05 20:00:00,-1,多云,北风,3-4
101191103,金坛,2015-02-06 08:00:00,9,阴,东南风,小于3
101191103,金坛,2015-02-06 20:00:00,0,阴,东南风,小于3
101191103,金坛,2015-02-07 08:00:00,7,阴,东南风,小于3
101310201,三亚,2015-01-31 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-01 08:00:00,26,多云,东北风,3-4
101310201,三亚,2015-02-01 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-02 08:00:00,26,多云,东北风,3-4
101310201,三亚,2015-02-02 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-03 08:00:00,27,多云,东北风,3-4
101310201,三亚,2015-02-03 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-04 08:00:00,27,多云,东北风,3-4
101310201,三亚,2015-02-04 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-05 08:00:00,26,多云,东北风,3-4
101310201,三亚,2015-02-05 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-06 08:00:00,26,多云,东北风,3-4
101310201,三亚,2015-02-06 20:00:00,19,多云,东北风,3-4
101310201,三亚,2015-02-07 08:00:00,26,多云,东北风,3-4
101220702,砀山,2015-01-31 20:00:00,-4,阴,北风,小于3
101220702,砀山,2015-02-01 08:00:00,4,阴,北风,小于3
101220702,砀山,2015-02-01 20:00:00,-3,晴,北风,小于3
101220702,砀山,2015-02-02 08:00:00,7,多云,北风,小于3
101220702,砀山,2015-02-02 20:00:00,0,阴,北风,小于3
101220702,砀山,2015-02-03 08:00:00,8,阴,北风,小于3
101220702,砀山,2015-02-03 20:00:00,-2,多云,北风,小于3
101220702,砀山,2015-02-04 08:00:00,6,多云,北风,小于3
101220702,砀山,2015-02-04 20:00:00,0,晴,北风,小于3
101220702,砀山,2015-02-05 08:00:00,6,阴,北风,小于3
101220702,砀山,2015-02-05 20:00:00,-4,多云,北风,小于3
101220702,砀山,2015-02-06 08:00:00,6,晴,南风,小于3
101220702,砀山,2015-02-06 20:00:00,-1,多云,北风,小于3
101220702,砀山,2015-02-07 08:00:00,5,多云,西北风,小于3
101291106,永德,2015-01-31 20:00:00,9,小雨,微风,小于3
101291106,永德,2015-02-01 08:00:00,19,多云,微风,小于3
101291106,永德,2015-02-01 20:00:00,8,晴,微风,小于3
101291106,永德,2015-02-02 08:00:00,20,多云,微风,小于3
101291106,永德,2015-02-02 20:00:00,8,晴,微风,小于3
101291106,永德,2015-02-03 08:00:00,19,多云,微风,小于3
101291106,永德,2015-02-03 20:00:00,8,晴,微风,小于3
101291106,永德,2015-02-04 08:00:00,19,晴,微风,小于3
101291106,永德,2015-02-04 20:00:00,8,晴,微风,小于3
101291106,永德,2015-02-05 08:00:00,20,晴,微风,小于3
101291106,永德,2015-02-05 20:00:00,9,晴,微风,小于3
101291106,永德,2015-02-06 08:00:00,19,晴,微风,小于3
101291106,永德,2015-02-06 20:00:00,9,晴,微风,小于3
101291106,永德,2015-02-07 08:00:00,20,晴,微风,小于3
101110308,甘泉,2015-01-31 20:00:00,-10,阴,微风,小于3
101110308,甘泉,2015-02-01 08:00:00,2,多云,微风,小于3
101110308,甘泉,2015-02-01 20:00:00,-10,阴,微风,小于3
101110308,甘泉,2015-02-02 08:00:00,3,多云,微风,小于3
101110308,甘泉,2015-02-02 20:00:00,-8,阴,微风,小于3
101110308,甘泉,2015-02-03 08:00:00,3,多云,微风,小于3
101110308,甘泉,2015-02-03 20:00:00,-9,晴,微风,小于3
101110308,甘泉,2015-02-04 08:00:00,0,晴,微风,小于3
101110308,甘泉,2015-02-04 20:00:00,-14,晴,微风,小于3
101110308,甘泉,2015-02-05 08:00:00,2,阴,微风,小于3
101110308,甘泉,2015-02-05 20:00:00,-14,晴,微风,小于3
101110308,甘泉,2015-02-06 08:00:00,4,晴,微风,小于3
101110308,甘泉,2015-02-06 20:00:00,-12,晴,微风,小于3
101110308,甘泉,2015-02-07 08:00:00,2,晴,微风,小于3
101270111,都江堰,2015-01-31 20:00:00,2,小雨,北风,小于3
101270111,都江堰,2015-02-01 08:00:00,5,阴,北风,小于3
101270111,都江堰,2015-02-01 20:00:00,1,阴,北风,小于3
101270111,都江堰,2015-02-02 08:00:00,8,阴,北风,小于3
101270111,都江堰,2015-02-02 20:00:00,2,多云,北风,小于3
101270111,都江堰,2015-02-03 08:00:00,10,多云,北风,小于3
101270111,都江堰,2015-02-03 20:00:00,1,多云,北风,小于3
101270111,都江堰,2015-02-04 08:00:00,11,多云,北风,小于3
101270111,都江堰,2015-02-04 20:00:00,2,阴,北风,小于3
101270111,都江堰,2015-02-05 08:00:00,10,阴,北风,小于3
101270111,都江堰,2015-02-05 20:00:00,-1,多云,北风,小于3
101270111,都江堰,2015-02-06 08:00:00,10,多云,北风,小于3
101270111,都江堰,2015-02-06 20:00:00,0,多云,北风,小于3
101270111,都江堰,2015-02-07 08:00:00,11,多云,北风,小于3
101110204,淳化,2015-01-31 20:00:00,-8,阴,微风,小于3
101110204,淳化,2015-02-01 08:00:00,0,多云,微风,小于3
101110204,淳化,2015-02-01 20:00:00,-7,阴,微风,小于3
101110204,淳化,2015-02-02 08:00:00,2,多云,微风,小于3
101110204,淳化,2015-02-02 20:00:00,-5,阴,微风,小于3
101110204,淳化,2015-02-03 08:00:00,3,阴,微风,小于3
101110204,淳化,2015-02-03 20:00:00,-5,多云,微风,小于3
101110204,淳化,2015-02-04 08:00:00,1,晴,微风,小于3
101110204,淳化,2015-02-04 20:00:00,-7,多云,微风,小于3
101110204,淳化,2015-02-05 08:00:00,3,阴,微风,小于3
101110204,淳化,2015-02-05 20:00:00,-7,阴,微风,小于3
101110204,淳化,2015-02-06 08:00:00,6,晴,微风,小于3
101110204,淳化,2015-02-06 20:00:00,-7,晴,微风,小于3
101110204,淳化,2015-02-07 08:00:00,5,晴,微风,小于3
101090503,丰润,2015-01-31 20:00:00,-10,晴,西北风,小于3
101090503,丰润,2015-02-01 08:00:00,4,晴,西南风,小于3
101090503,丰润,2015-02-01 20:00:00,-7,多云,北风,小于3
101090503,丰润,2015-02-02 08:00:00,4,多云,南风,小于3
101090503,丰润,2015-02-02 20:00:00,-5,多云,北风,小于3
101090503,丰润,2015-02-03 08:00:00,5,多云,西北风,3-4
101090503,丰润,2015-02-03 20:00:00,-5,多云,北风,3-4
101090503,丰润,2015-02-04 08:00:00,3,晴,西北风,3-4
101090503,丰润,2015-02-04 20:00:00,-8,晴,西北风,3-4
101090503,丰润,2015-02-05 08:00:00,4,晴,西北风,3-4
101090503,丰润,2015-02-05 20:00:00,-7,晴,西北风,小于3
101090503,丰润,2015-02-06 08:00:00,3,晴,西风,小于3
101090503,丰润,2015-02-06 20:00:00,-9,晴,西北风,小于3
101090503,丰润,2015-02-07 08:00:00,2,晴,西风,小于3
101131102,裕民,2015-01-31 20:00:00,-18,晴,东风,3-4
101131102,裕民,2015-02-01 08:00:00,-4,晴,东风,3-4
101131102,裕民,2015-02-01 20:00:00,-16,晴,东风,3-4
101131102,裕民,2015-02-02 08:00:00,-3,晴,微风,小于3
101131102,裕民,2015-02-02 20:00:00,-16,晴,微风,小于3
101131102,裕民,2015-02-03 08:00:00,-3,晴,微风,小于3
101131102,裕民,2015-02-03 20:00:00,-15,晴,东风,3-4
101131102,裕民,2015-02-04 08:00:00,-2,晴,东风,3-4
101131102,裕民,2015-02-04 20:00:00,-14,晴,微风,小于3
101131102,裕民,2015-02-05 08:00:00,-1,晴,微风,小于3
101131102,裕民,2015-02-05 20:00:00,-14,晴,微风,小于3
101131102,裕民,2015-02-06 08:00:00,-1,晴,微风,小于3
101131102,裕民,2015-02-06 20:00:00,-14,晴,东风,3-4
101131102,裕民,2015-02-07 08:00:00,1,晴,东风,3-4
101180908,偃师市,2015-01-31 20:00:00,-2,阴,东风,小于3
101180908,偃师市,2015-02-01 08:00:00,4,多云,东风,小于3
101180908,偃师市,2015-02-01 20:00:00,-3,多云,东风,小于3
101180908,偃师市,2015-02-02 08:00:00,4,阴,东风,小于3
101180908,偃师市,2015-02-02 20:00:00,-3,多云,东北风,小于3
101180908,偃师市,2015-02-03 08:00:00,9,多云,北风,小于3
101180908,偃师市,2015-02-03 20:00:00,-2,晴,北风,小于3
101180908,偃师市,2015-02-04 08:00:00,10,晴,西北风,3-4
101180908,偃师市,2015-02-04 20:00:00,-2,晴,西北风,3-4
101180908,偃师市,2015-02-05 08:00:00,9,多云,东北风,小于3
101180908,偃师市,2015-02-05 20:00:00,-3,晴,微风,小于3
101180908,偃师市,2015-02-06 08:00:00,12,晴,微风,小于3
101180908,偃师市,2015-02-06 20:00:00,-2,晴,微风,小于3
101180908,偃师市,2015-02-07 08:00:00,10,晴,微风,小于3
101281108,鹤山,2015-01-31 20:00:00,9,多云,东北风,3-4
101281108,鹤山,2015-02-01 08:00:00,17,多云,微风,小于3
101281108,鹤山,2015-02-01 20:00:00,11,多云,微风,小于3
101281108,鹤山,2015-02-02 08:00:00,19,多云,微风,小于3
101281108,鹤山,2015-02-02 20:00:00,12,多云,微风,小于3
101281108,鹤山,2015-02-03 08:00:00,20,多云,微风,小于3
101281108,鹤山,2015-02-03 20:00:00,13,多云,微风,小于3
101281108,鹤山,2015-02-04 08:00:00,22,多云,微风,小于3
101281108,鹤山,2015-02-04 20:00:00,13,多云,微风,小于3
101281108,鹤山,2015-02-05 08:00:00,19,多云,微风,小于3
101281108,鹤山,2015-02-05 20:00:00,10,多云,微风,小于3
101281108,鹤山,2015-02-06 08:00:00,17,多云,微风,小于3
101281108,鹤山,2015-02-06 20:00:00,7,多云,微风,小于3
101281108,鹤山,2015-02-07 08:00:00,17,多云,微风,小于3
101251411,冷水滩,2015-01-31 20:00:00,1,小雨,北风,小于3
101251411,冷水滩,2015-02-01 08:00:00,4,阴,北风,小于3
