areaid	FORECAST_TIME	day_rehumidity	night_rehumidity
101181104	2015-06-23 19:00:00	69	86
101181104	2015-06-24 19:00:00	71	83
101181104	2015-06-25 19:00:00	65	84
101181104	2015-06-26 19:00:00	62	85
101181104	2015-06-27 19:00:00	70	88
101181104	2015-06-28 19:00:00	66	83
101190708	2015-06-19 19:00:00	64	83
101190708	2015-06-20 19:00:00	68	87
101190708	2015-06-21 19:00:00	71	90
101190708	2015-06-22 19:00:00	73	95
101190708	2015-06-23 19:00:00	77	90
101190708	2015-06-24 19:00:00	90	100
101190708	2015-06-25 19:00:00	88	97
101190708	2015-06-26 19:00:00	81	98
101190708	2015-06-27 19:00:00	87	100
101190708	2015-06-28 19:00:00	85	97
101250910	2015-06-19 19:00:00	76	92
101250910	2015-06-20 19:00:00	80	94
101250910	2015-06-21 19:00:00	85	91
101250910	2015-06-22 19:00:00	83	92
101250910	2015-06-23 19:00:00	77	90
101250910	2015-06-24 19:00:00	77	91
101250910	2015-06-25 19:00:00	82	94
101250910	2015-06-26 19:00:00	80	91
101250910	2015-06-27 19:00:00	77	88
101250910	2015-06-28 19:00:00	76	91
101181406	2015-06-19 19:00:00	52	77
101181406	2015-06-20 19:00:00	51	64
101181406	2015-06-21 19:00:00	50	73
101181406	2015-06-22 19:00:00	51	75
101181406	2015-06-23 19:00:00	83	99
101181406	2015-06-24 19:00:00	90	99
101181406	2015-06-25 19:00:00	85	99
101181406	2015-06-26 19:00:00	78	95
101181406	2015-06-27 19:00:00	84	99
101181406	2015-06-28 19:00:00	82	98
101301302	2015-06-19 19:00:00	73	81
101301302	2015-06-20 19:00:00	72	80
101301302	2015-06-21 19:00:00	72	82
101301302	2015-06-22 19:00:00	73	83
101301302	2015-06-23 19:00:00	75	84
101301302	2015-06-24 19:00:00	80	85
101301302	2015-06-25 19:00:00	79	82
101301302	2015-06-26 19:00:00	75	82
101301302	2015-06-27 19:00:00	75	83
101301302	2015-06-28 19:00:00	76	84
101270303	2015-06-19 19:00:00	68	84
101270303	2015-06-20 19:00:00	89	87
101270303	2015-06-21 19:00:00	71	84
101270303	2015-06-22 19:00:00	66	78
101270303	2015-06-23 19:00:00	75	85
101270303	2015-06-24 19:00:00	78	91
101270303	2015-06-25 19:00:00	76	90
101270303	2015-06-26 19:00:00	77	95
101270303	2015-06-27 19:00:00	90	95
101270303	2015-06-28 19:00:00	85	94
101181008	2015-06-19 19:00:00	59	92
101181008	2015-06-20 19:00:00	59	79
101181008	2015-06-21 19:00:00	53	79
101181008	2015-06-22 19:00:00	56	82
101181008	2015-06-23 19:00:00	72	96
101181008	2015-06-24 19:00:00	90	100
101181008	2015-06-25 19:00:00	85	100
101181008	2015-06-26 19:00:00	77	98
101181008	2015-06-27 19:00:00	80	99
101181008	2015-06-28 19:00:00	79	98
101180710	2015-06-19 19:00:00	57	83
101180710	2015-06-20 19:00:00	68	70
101180710	2015-06-21 19:00:00	73	91
101180710	2015-06-22 19:00:00	70	89
101180710	2015-06-23 19:00:00	89	98
101180710	2015-06-24 19:00:00	87	99
101180710	2015-06-25 19:00:00	87	98
101180710	2015-06-26 19:00:00	87	99
101180710	2015-06-27 19:00:00	94	100
101180710	2015-06-28 19:00:00	94	100
101060907	2015-06-19 19:00:00	76	98
101060907	2015-06-20 19:00:00	62	88
101060907	2015-06-21 19:00:00	64	92
101060907	2015-06-22 19:00:00	67	94
101060907	2015-06-23 19:00:00	70	93
101060907	2015-06-24 19:00:00	65	90
101060907	2015-06-25 19:00:00	60	88
101060907	2015-06-26 19:00:00	60	87
101060907	2015-06-27 19:00:00	64	88
101060907	2015-06-28 19:00:00	63	85
101181702	2015-06-19 19:00:00	57	78
101181702	2015-06-20 19:00:00	76	81
101181702	2015-06-21 19:00:00	64	80
101181702	2015-06-22 19:00:00	65	82
101181702	2015-06-23 19:00:00	84	97
101181702	2015-06-24 19:00:00	82	89
101181702	2015-06-25 19:00:00	77	93
101181702	2015-06-26 19:00:00	75	93
101181702	2015-06-27 19:00:00	78	90
101181702	2015-06-28 19:00:00	76	89
101210103	2015-06-19 19:00:00	67	84
101210103	2015-06-20 19:00:00	65	81
101210103	2015-06-21 19:00:00	79	87
101210103	2015-06-22 19:00:00	81	92
101210103	2015-06-23 19:00:00	72	89
101210103	2015-06-24 19:00:00	74	89
101210103	2015-06-25 19:00:00	71	88
101210103	2015-06-26 19:00:00	76	89
101210103	2015-06-27 19:00:00	77	90
101210103	2015-06-28 19:00:00	82	91
101210709	2015-06-19 19:00:00	90	93
101210709	2015-06-20 19:00:00	92	94
101210709	2015-06-21 19:00:00	88	93
101210709	2015-06-22 19:00:00	78	94
101210709	2015-06-23 19:00:00	74	91
101210709	2015-06-24 19:00:00	74	91
101210709	2015-06-25 19:00:00	73	91
101210709	2015-06-26 19:00:00	72	91
101210709	2015-06-27 19:00:00	72	91
101210709	2015-06-28 19:00:00	74	91
101130301	2015-06-19 21:00:00	31	46
101130301	2015-06-20 21:00:00	23	35
101130301	2015-06-21 21:00:00	19	30
101130301	2015-06-22 21:00:00	21	34
101130301	2015-06-23 21:00:00	25	37
101130301	2015-06-24 21:00:00	23	32
101130301	2015-06-25 21:00:00	21	34
101130301	2015-06-26 21:00:00	23	34
101130301	2015-06-27 21:00:00	25	38
101130301	2015-06-28 21:00:00	28	42
101181203	2015-06-19 19:00:00	51	65
101181203	2015-06-20 19:00:00	43	52
101181203	2015-06-21 19:00:00	37	53
101181203	2015-06-22 19:00:00	39	57
101181203	2015-06-23 19:00:00	53	74
101181203	2015-06-24 19:00:00	62	74
101181203	2015-06-25 19:00:00	57	80
101181203	2015-06-26 19:00:00	60	78
101181203	2015-06-27 19:00:00	60	78
101181203	2015-06-28 19:00:00	59	74
101220401	2015-06-19 19:00:00	63	88
101220401	2015-06-20 19:00:00	71	80
101220401	2015-06-21 19:00:00	71	93
101220401	2015-06-22 19:00:00	70	92
101220401	2015-06-23 19:00:00	86	97
101220401	2015-06-24 19:00:00	90	100
101220401	2015-06-25 19:00:00	90	99
101220401	2015-06-26 19:00:00	88	100
101220401	2015-06-27 19:00:00	99	100
101220401	2015-06-28 19:00:00	93	100
101230604	2015-06-19 19:00:00	76	99
101230604	2015-06-20 19:00:00	81	97
101230604	2015-06-21 19:00:00	81	97
101230604	2015-06-22 19:00:00	85	97
101230604	2015-06-23 19:00:00	93	100
101230604	2015-06-24 19:00:00	90	100
101230604	2015-06-25 19:00:00	88	98
101230604	2015-06-26 19:00:00	85	98
101230604	2015-06-27 19:00:00	85	98
101230604	2015-06-28 19:00:00	80	98
101251203	2015-06-19 19:00:00	70	87
101251203	2015-06-20 19:00:00	86	93
101251203	2015-06-21 19:00:00	89	93
101251203	2015-06-22 19:00:00	85	90
101251203	2015-06-23 19:00:00	80	91
101251203	2015-06-24 19:00:00	79	90
101251203	2015-06-25 19:00:00	83	92
101251203	2015-06-26 19:00:00	85	91
101251203	2015-06-27 19:00:00	79	92
101251203	2015-06-28 19:00:00	80	93
101130808	2015-06-19 21:00:00	34	50
101130808	2015-06-20 21:00:00	36	58
101130808	2015-06-21 21:00:00	44	56
101130808	2015-06-22 21:00:00	37	50
101130808	2015-06-23 21:00:00	41	55
101130808	2015-06-24 21:00:00	54	63
101130808	2015-06-25 21:00:00	55	65
101130808	2015-06-26 21:00:00	56	65
101130808	2015-06-27 21:00:00	53	64
101130808	2015-06-28 21:00:00	42	57
101230610	2015-06-19 19:00:00	70	92
101230610	2015-06-20 19:00:00	73	89
101230610	2015-06-21 19:00:00	68	90
101230610	2015-06-22 19:00:00	67	89
101230610	2015-06-23 19:00:00	72	90
101230610	2015-06-24 19:00:00	76	91
101230610	2015-06-25 19:00:00	73	90
101230610	2015-06-26 19:00:00	69	90
101230610	2015-06-27 19:00:00	67	87
101230610	2015-06-28 19:00:00	68	89
101230108	2015-06-19 19:00:00	82	89
101230108	2015-06-20 19:00:00	80	92
101230108	2015-06-21 19:00:00	81	93
101230108	2015-06-22 19:00:00	80	90
101230108	2015-06-23 19:00:00	74	85
101230108	2015-06-24 19:00:00	76	88
101230108	2015-06-25 19:00:00	78	88
101230108	2015-06-26 19:00:00	78	90
101230108	2015-06-27 19:00:00	79	89
101230108	2015-06-28 19:00:00	77	90
101090811	2015-06-19 19:00:00	46	78
101090811	2015-06-20 19:00:00	42	55
101090811	2015-06-21 19:00:00	38	61
101090811	2015-06-22 19:00:00	44	63
101090811	2015-06-23 19:00:00	51	81
101090811	2015-06-24 19:00:00	59	82
101090811	2015-06-25 19:00:00	60	84
101090811	2015-06-26 19:00:00	67	88
101090811	2015-06-27 19:00:00	63	85
101090811	2015-06-28 19:00:00	61	79
101240105	2015-06-19 19:00:00	79	90
101240105	2015-06-20 19:00:00	76	86
101240105	2015-06-21 19:00:00	86	94
101240105	2015-06-22 19:00:00	84	91
101240105	2015-06-23 19:00:00	76	87
101240105	2015-06-24 19:00:00	73	87
101240105	2015-06-25 19:00:00	77	88
101240105	2015-06-26 19:00:00	80	88
101240105	2015-06-27 19:00:00	77	85
101240105	2015-06-28 19:00:00	79	89
101110909	2015-06-19 19:00:00	74	90
101110909	2015-06-20 19:00:00	88	96
101110909	2015-06-21 19:00:00	76	93
101110909	2015-06-22 19:00:00	77	96
101110909	2015-06-23 19:00:00	95	96
101110909	2015-06-24 19:00:00	82	96
101110909	2015-06-25 19:00:00	80	97
101110909	2015-06-26 19:00:00	87	98
101110909	2015-06-27 19:00:00	86	96
101110909	2015-06-28 19:00:00	88	98
101250301	2015-06-19 19:00:00	74	89
101250301	2015-06-20 19:00:00	74	90
101250301	2015-06-21 19:00:00	84	89
101250301	2015-06-22 19:00:00	79	91
101250301	2015-06-23 19:00:00	74	82
101250301	2015-06-24 19:00:00	70	86
101250301	2015-06-25 19:00:00	78	89
101250301	2015-06-26 19:00:00	77	86
101250301	2015-06-27 19:00:00	72	83
101250301	2015-06-28 19:00:00	75	88
101091105	2015-06-19 19:00:00	66	81
101091105	2015-06-20 19:00:00	57	82
101091105	2015-06-21 19:00:00	58	85
101091105	2015-06-22 19:00:00	64	87
101091105	2015-06-23 19:00:00	69	88
101091105	2015-06-24 19:00:00	71	93
101091105	2015-06-25 19:00:00	65	86
101091105	2015-06-26 19:00:00	67	88
101091105	2015-06-27 19:00:00	67	85
101091105	2015-06-28 19:00:00	62	80
101251401	2015-06-19 19:00:00	82	89
101251401	2015-06-20 19:00:00	78	90
101251401	2015-06-21 19:00:00	77	89
101251401	2015-06-22 19:00:00	83	90
101251401	2015-06-23 19:00:00	74	85
101251401	2015-06-24 19:00:00	72	84
101251401	2015-06-25 19:00:00	79	85
101251401	2015-06-26 19:00:00	74	81
101251401	2015-06-27 19:00:00	71	79
101251401	2015-06-28 19:00:00	71	82
101301303	2015-06-19 19:00:00	73	81
101301303	2015-06-20 19:00:00	72	80
101301303	2015-06-21 19:00:00	72	82
101301303	2015-06-22 19:00:00	73	83
101301303	2015-06-23 19:00:00	75	84
101301303	2015-06-24 19:00:00	80	85
101301303	2015-06-25 19:00:00	79	82
101301303	2015-06-26 19:00:00	75	82
101301303	2015-06-27 19:00:00	75	83
101301303	2015-06-28 19:00:00	76	84
101180502	2015-06-19 19:00:00	47	69
101180502	2015-06-20 19:00:00	48	55
101180502	2015-06-21 19:00:00	48	70
101180502	2015-06-22 19:00:00	52	73
101180502	2015-06-23 19:00:00	83	98
101180502	2015-06-24 19:00:00	88	96
101180502	2015-06-25 19:00:00	76	97
101180502	2015-06-26 19:00:00	75	94
101180502	2015-06-27 19:00:00	79	98
101180502	2015-06-28 19:00:00	77	94
101301101	2015-06-19 19:00:00	72	89
101301101	2015-06-20 19:00:00	72	87
101301101	2015-06-21 19:00:00	74	86
101301101	2015-06-22 19:00:00	77	85
101301101	2015-06-23 19:00:00	75	87
101301101	2015-06-24 19:00:00	80	86
101301101	2015-06-25 19:00:00	80	83
101301101	2015-06-26 19:00:00	77	83
101301101	2015-06-27 19:00:00	75	83
101301101	2015-06-28 19:00:00	75	84
101220606	2015-06-19 19:00:00	74	87
101220606	2015-06-20 19:00:00	71	86
101220606	2015-06-21 19:00:00	87	95
101220606	2015-06-22 19:00:00	86	95
101220606	2015-06-23 19:00:00	81	92
101220606	2015-06-24 19:00:00	76	91
101220606	2015-06-25 19:00:00	82	95
101220606	2015-06-26 19:00:00	87	94
101220606	2015-06-27 19:00:00	85	97
101220606	2015-06-28 19:00:00	89	97
101121402	2015-06-19 19:00:00	60	87
101121402	2015-06-20 19:00:00	62	77
101121402	2015-06-21 19:00:00	56	81
101121402	2015-06-22 19:00:00	62	81
101121402	2015-06-23 19:00:00	75	93
101121402	2015-06-24 19:00:00	91	99
101121402	2015-06-25 19:00:00	89	99
101121402	2015-06-26 19:00:00	80	96
101121402	2015-06-27 19:00:00	84	99
101121402	2015-06-28 19:00:00	82	97
101050801	2015-06-19 19:00:00	76	93
101050801	2015-06-20 19:00:00	50	71
101050801	2015-06-21 19:00:00	42	69
101050801	2015-06-22 19:00:00	58	87
101050801	2015-06-23 19:00:00	66	88
101050801	2015-06-24 19:00:00	60	85
101050801	2015-06-25 19:00:00	61	87
101050801	2015-06-26 19:00:00	62	84
101050801	2015-06-27 19:00:00	55	79
101050801	2015-06-28 19:00:00	54	79
101050210	2015-06-19 19:00:00	64	73
101050210	2015-06-20 19:00:00	44	65
101050210	2015-06-21 19:00:00	48	67
101050210	2015-06-22 19:00:00	54	77
101050210	2015-06-23 19:00:00	57	80
101050210	2015-06-24 19:00:00	57	81
101050210	2015-06-25 19:00:00	64	77
101050210	2015-06-26 19:00:00	59	80
101050210	2015-06-27 19:00:00	66	81
101050210	2015-06-28 19:00:00	62	79
101240603	2015-06-19 19:00:00	86	93
101240603	2015-06-20 19:00:00	81	93
101240603	2015-06-21 19:00:00	77	90
101240603	2015-06-22 19:00:00	76	91
101240603	2015-06-23 19:00:00	71	84
101240603	2015-06-24 19:00:00	72	83
101240603	2015-06-25 19:00:00	73	85
101240603	2015-06-26 19:00:00	72	83
101240603	2015-06-27 19:00:00	69	79
101240603	2015-06-28 19:00:00	70	84
101281201	2015-06-19 19:00:00	66	85
101281201	2015-06-20 19:00:00	68	87
101281201	2015-06-21 19:00:00	74	87
101281201	2015-06-22 19:00:00	73	85
101281201	2015-06-23 19:00:00	76	88
101281201	2015-06-24 19:00:00	82	90
101281201	2015-06-25 19:00:00	79	90
101281201	2015-06-26 19:00:00	75	88
101281201	2015-06-27 19:00:00	73	88
101281201	2015-06-28 19:00:00	73	86
101291008	2015-06-19 19:00:00	69	88
101291008	2015-06-20 19:00:00	86	93
101291008	2015-06-21 19:00:00	74	86
101291008	2015-06-22 19:00:00	76	90
101291008	2015-06-23 19:00:00	81	89
101291008	2015-06-24 19:00:00	80	86
101291008	2015-06-25 19:00:00	75	88
101291008	2015-06-26 19:00:00	78	90
101291008	2015-06-27 19:00:00	83	92
101291008	2015-06-28 19:00:00	82	92
101180607	2015-06-19 19:00:00	64	89
101180607	2015-06-20 19:00:00	74	85
101180607	2015-06-21 19:00:00	82	95
101180607	2015-06-22 19:00:00	77	93
101180607	2015-06-23 19:00:00	93	100
101180607	2015-06-24 19:00:00	94	99
101180607	2015-06-25 19:00:00	92	100
101180607	2015-06-26 19:00:00	93	99
101180607	2015-06-27 19:00:00	99	100
101180607	2015-06-28 19:00:00	98	100
101221507	2015-06-19 19:00:00	63	85
101221507	2015-06-20 19:00:00	64	75
101221507	2015-06-21 19:00:00	75	89
101221507	2015-06-22 19:00:00	73	91
101221507	2015-06-23 19:00:00	80	94
101221507	2015-06-24 19:00:00	83	98
101221507	2015-06-25 19:00:00	88	98
101221507	2015-06-26 19:00:00	83	98
101221507	2015-06-27 19:00:00	91	100
101221507	2015-06-28 19:00:00	92	99
101240904	2015-06-19 19:00:00	80	90
101240904	2015-06-20 19:00:00	77	88
101240904	2015-06-21 19:00:00	80	93
101240904	2015-06-22 19:00:00	80	92
101240904	2015-06-23 19:00:00	73	85
101240904	2015-06-24 19:00:00	71	86
101240904	2015-06-25 19:00:00	76	90
101240904	2015-06-26 19:00:00	76	88
101240904	2015-06-27 19:00:00	72	85
101240904	2015-06-28 19:00:00	72	88
101110904	2015-06-19 19:00:00	47	52
101110904	2015-06-20 19:00:00	77	96
101110904	2015-06-21 19:00:00	68	82
101110904	2015-06-22 19:00:00	58	74
101110904	2015-06-23 19:00:00	81	92
101110904	2015-06-24 19:00:00	73	86
101110904	2015-06-25 19:00:00	62	85
101110904	2015-06-26 19:00:00	69	91
101110904	2015-06-27 19:00:00	66	81
101110904	2015-06-28 19:00:00	66	80
101300103	2015-06-19 19:00:00	71	89
101300103	2015-06-20 19:00:00	70	86
101300103	2015-06-21 19:00:00	72	87
101300103	2015-06-22 19:00:00	74	87
101300103	2015-06-23 19:00:00	73	88
101300103	2015-06-24 19:00:00	77	90
101300103	2015-06-25 19:00:00	81	89
101300103	2015-06-26 19:00:00	77	87
101300103	2015-06-27 19:00:00	75	87
101300103	2015-06-28 19:00:00	74	87
101270904	2015-06-19 19:00:00	67	83
101270904	2015-06-20 19:00:00	82	90
101270904	2015-06-21 19:00:00	67	85
101270904	2015-06-22 19:00:00	73	87
101270904	2015-06-23 19:00:00	91	96
101270904	2015-06-24 19:00:00	84	92
101270904	2015-06-25 19:00:00	78	96
101270904	2015-06-26 19:00:00	89	98
101270904	2015-06-27 19:00:00	88	99
101270904	2015-06-28 19:00:00	88	98
101180106	2015-06-19 19:00:00	43	64
101180106	2015-06-20 19:00:00	46	56
101180106	2015-06-21 19:00:00	47	64
101180106	2015-06-22 19:00:00	46	64
101180106	2015-06-23 19:00:00	74	92
101180106	2015-06-24 19:00:00	81	92
101180106	2015-06-25 19:00:00	72	94
101180106	2015-06-26 19:00:00	67	88
101180106	2015-06-27 19:00:00	74	93
101180106	2015-06-28 19:00:00	71	85
101240717	2015-06-19 19:00:00	85	94
101240717	2015-06-20 19:00:00	82	93
101240717	2015-06-21 19:00:00	74	87
101240717	2015-06-22 19:00:00	73	89
101240717	2015-06-23 19:00:00	73	86
101240717	2015-06-24 19:00:00	76	88
101240717	2015-06-25 19:00:00	76	88
101240717	2015-06-26 19:00:00	72	86
101240717	2015-06-27 19:00:00	71	85
101240717	2015-06-28 19:00:00	71	86
101230105	2015-06-19 19:00:00	93	91
101230105	2015-06-20 19:00:00	91	93
101230105	2015-06-21 19:00:00	91	92
101230105	2015-06-22 19:00:00	81	93
101230105	2015-06-23 19:00:00	76	89
101230105	2015-06-24 19:00:00	80	90
101230105	2015-06-25 19:00:00	78	89
101230105	2015-06-26 19:00:00	73	89
101230105	2015-06-27 19:00:00	68	87
101230105	2015-06-28 19:00:00	70	87
101230506	2015-06-19 19:00:00	78	86
101230506	2015-06-20 19:00:00	75	88
101230506	2015-06-21 19:00:00	71	87
101230506	2015-06-22 19:00:00	71	86
101230506	2015-06-23 19:00:00	76	88
101230506	2015-06-24 19:00:00	81	88
101230506	2015-06-25 19:00:00	80	88
101230506	2015-06-26 19:00:00	76	88
101230506	2015-06-27 19:00:00	74	87
101230506	2015-06-28 19:00:00	74	88
101050604	2015-06-19 18:00:00	51	64
101050604	2015-06-20 18:00:00	42	59
101050604	2015-06-21 18:00:00	41	74
101050604	2015-06-22 18:00:00	70	89
101050604	2015-06-23 18:00:00	65	81
101050604	2015-06-24 18:00:00	59	82
101050604	2015-06-25 18:00:00	57	82
101050604	2015-06-26 18:00:00	63	77
101050604	2015-06-27 18:00:00	53	72
101050604	2015-06-28 18:00:00	53	71
101110703	2015-06-19 19:00:00	67	84
101110703	2015-06-20 19:00:00	81	92
101110703	2015-06-21 19:00:00	76	93
101110703	2015-06-22 19:00:00	73	92
101110703	2015-06-23 19:00:00	90	95
101110703	2015-06-24 19:00:00	84	96
101110703	2015-06-25 19:00:00	81	97
101110703	2015-06-26 19:00:00	83	98
101110703	2015-06-27 19:00:00	80	95
101110703	2015-06-28 19:00:00	85	95
101110301	2015-06-19 19:00:00	24	34
101110301	2015-06-20 19:00:00	72	85
101110301	2015-06-21 19:00:00	73	83
101110301	2015-06-22 19:00:00	54	72
101110301	2015-06-23 19:00:00	70	88
101110301	2015-06-24 19:00:00	66	83
101110301	2015-06-25 19:00:00	62	77
101110301	2015-06-26 19:00:00	57	75
101110301	2015-06-27 19:00:00	53	71
101110301	2015-06-28 19:00:00	56	70
101290606	2015-06-19 19:00:00	74	91
101290606	2015-06-20 19:00:00	70	89
101290606	2015-06-21 19:00:00	74	93
101290606	2015-06-22 19:00:00	78	92
101290606	2015-06-23 19:00:00	70	89
101290606	2015-06-24 19:00:00	72	92
101290606	2015-06-25 19:00:00	77	92
101290606	2015-06-26 19:00:00	77	92
101290606	2015-06-27 19:00:00	73	93
101290606	2015-06-28 19:00:00	71	91
101010100	2015-06-19 19:00:00	54	76
101010100	2015-06-20 19:00:00	41	66
101010100	2015-06-21 19:00:00	42	68
101010100	2015-06-22 19:00:00	50	73
101010100	2015-06-23 19:00:00	52	70
101010100	2015-06-24 19:00:00	61	82
101010100	2015-06-25 19:00:00	60	84
101010100	2015-06-26 19:00:00	67	88
101010100	2015-06-27 19:00:00	63	83
101010100	2015-06-28 19:00:00	60	77
101270105	2015-06-19 19:00:00	70	79
101270105	2015-06-20 19:00:00	84	83
101270105	2015-06-21 19:00:00	58	79
101270105	2015-06-22 19:00:00	61	79
101270105	2015-06-23 19:00:00	76	83
101270105	2015-06-24 19:00:00	63	83
101270105	2015-06-25 19:00:00	64	82
101270105	2015-06-26 19:00:00	69	89
101270105	2015-06-27 19:00:00	75	92
101270105	2015-06-28 19:00:00	75	89
101270408	2015-06-19 19:00:00	72	77
101270408	2015-06-20 19:00:00	75	80
101270408	2015-06-21 19:00:00	57	73
101270408	2015-06-22 19:00:00	66	82
101270408	2015-06-23 19:00:00	82	85
101270408	2015-06-24 19:00:00	60	80
101270408	2015-06-25 19:00:00	63	80
101270408	2015-06-26 19:00:00	69	87
101270408	2015-06-27 19:00:00	76	90
101270408	2015-06-28 19:00:00	76	87
101191202	2015-06-19 19:00:00	64	83
101191202	2015-06-20 19:00:00	68	87
101191202	2015-06-21 19:00:00	71	90
101191202	2015-06-22 19:00:00	73	95
101191202	2015-06-23 19:00:00	77	90
101191202	2015-06-24 19:00:00	90	100
101191202	2015-06-25 19:00:00	88	97
101191202	2015-06-26 19:00:00	81	98
101191202	2015-06-27 19:00:00	87	100
101191202	2015-06-28 19:00:00	85	97
101121107	2015-06-19 19:00:00	58	81
101121107	2015-06-20 19:00:00	48	67
101121107	2015-06-21 19:00:00	44	65
101121107	2015-06-22 19:00:00	42	64
101121107	2015-06-23 19:00:00	46	68
101121107	2015-06-24 19:00:00	53	78
101121107	2015-06-25 19:00:00	61	85
101121107	2015-06-26 19:00:00	64	81
101121107	2015-06-27 19:00:00	61	83
101121107	2015-06-28 19:00:00	57	76
101180308	2015-06-19 19:00:00	46	74
101180308	2015-06-20 19:00:00	44	65
101180308	2015-06-21 19:00:00	47	67
101180308	2015-06-22 19:00:00	47	67
